scenario,car_id,highway,sens,entry_time_min,battery_pct_initial,consumption_pct_per_km,remaining_range_km,assigned_station_id,assigned_station_name,station_pk,station_chargers,arrival_time_min,arrival_slot,waiting_time_min,charging_start_min,charging_end_min,assigned_charger_index,distance_to_station_km,distance_station_to_exit_km,battery_used_to_station_pct,battery_pct_at_station,battery_needed_to_exit_after_charge_pct,battery_pct_after_charge,station_rank_assigned,station_rank_max_feasible,assigned_furthest,fallback_steps
A13_sens_plus,19,A13,1,4.43579766536965,36.087095202276785,0.19008315395279118,189.84899214813814,2,Viamala,100.0,16,64.43579766536965,6,0.0,64.43579766536965,74.43579766536965,12,100.0,90.0,19.00831539527912,17.078779806997666,17.107483855751205,100.0,2,4,0,2
A13_sens_plus,20,A13,1,4.669260700389105,30.13481020688448,0.23913823472362775,126.01418690621057,2,Viamala,100.0,16,64.6692607003891,6,0.0,64.6692607003891,74.6692607003891,13,100.0,90.0,23.913823472362775,6.220986734521706,21.522441125126498,100.0,2,2,1,0
A13_sens_plus,21,A13,1,4.902723735408561,77.43418597286349,0.16668363226091246,464.55782683961775,2,Viamala,100.0,16,64.90272373540856,6,0.0,64.90272373540856,74.90272373540856,14,100.0,90.0,16.668363226091245,60.765822746772244,15.001526903482121,100.0,2,4,0,2
A13_sens_plus,23,A13,1,5.36964980544747,24.488205336741764,0.2294406316657238,106.7300292845213,2,Viamala,100.0,16,65.36964980544747,6,0.0,65.36964980544747,75.36964980544747,15,100.0,90.0,22.944063166572377,1.544142170169387,20.64965684991514,100.0,2,2,1,0
A13_sens_plus,24,A13,1,5.603112840466926,61.06348219036647,0.15867438854119367,384.83515047240087,4,Ghiffa,153.0,1,97.40311284046692,9,14.39688715953308,111.8,121.8,0,153.0,37.0,24.277181446802633,36.78630074356384,5.8709523760241655,100.0,4,4,1,0
A13_sens_plus,25,A13,1,5.836575875486381,48.300286654833116,0.19315118114332774,250.06467146060012,3,Isola,147.0,1,94.03657587548638,9,14.863813229571988,108.90038910505837,118.90038910505837,0,147.0,43.0,28.39322362806918,19.907063026763936,8.305500789163093,100.0,3,4,0,1
A13_sens_plus,26,A13,1,6.070038910505836,50.09124690695061,0.1545415705508065,324.12797882420125,2,Viamala,100.0,16,66.07003891050584,6,5.097276264591443,71.16731517509729,81.16731517509729,0,100.0,90.0,15.45415705508065,34.63708985186996,13.908741349572585,100.0,2,4,0,2
A13_sens_plus,27,A13,1,6.303501945525292,64.47562663238355,0.17110023587754788,376.82956017972487,2,Viamala,100.0,16,66.3035019455253,6,5.097276264591429,71.40077821011673,81.40077821011673,1,100.0,90.0,17.11002358775479,47.36560304462876,15.39902122897931,100.0,2,4,0,2
A13_sens_plus,28,A13,1,6.536964980544747,14.443234136827456,0.18003289458341382,80.2255286193576,1,Apfelwuhr,65.0,1,45.536964980544745,4,13.69649805447471,59.233463035019454,69.23346303501945,0,65.0,125.0,11.702138147921898,2.741095988905558,22.504111822926728,100.0,1,1,1,0
A13_sens_plus,29,A13,1,6.770428015564202,68.70614306919849,0.20272894260208238,338.9064343124175,2,Viamala,100.0,16,66.7704280155642,6,4.8638132295719885,71.6342412451362,81.6342412451362,2,100.0,90.0,20.272894260208236,48.43324880899026,18.245604834187414,100.0,2,4,0,2
A13_sens_plus,30,A13,1,7.003891050583658,62.264809433593236,0.1794185666585882,347.0366004655227,2,Viamala,100.0,16,67.00389105058366,6,4.863813229571974,71.86770428015564,81.86770428015564,3,100.0,90.0,17.941856665858822,44.322952767734414,16.14767099927294,100.0,2,4,0,2
A13_sens_plus,31,A13,1,7.237354085603113,82.00014672599978,0.17648920682556887,464.6184783811948,2,Viamala,100.0,16,67.23735408560312,6,4.8638132295719885,72.1011673151751,82.1011673151751,4,100.0,90.0,17.648920682556888,64.35122604344289,15.884028614301199,100.0,2,4,0,2
A13_sens_plus,32,A13,1,7.470817120622568,59.75616292686591,0.2076441226573872,287.78162445495065,2,Viamala,100.0,16,67.47081712062257,6,4.863813229571974,72.33463035019454,82.33463035019454,5,100.0,90.0,20.76441226573872,38.99175066112719,18.687971039164847,100.0,2,4,0,2
A13_sens_plus,33,A13,1,7.7042801556420235,89.32791309373118,0.2140149141221614,417.39106575881954,2,Viamala,100.0,16,67.70428015564202,6,4.8638132295719885,72.56809338521401,82.56809338521401,6,100.0,90.0,21.40149141221614,67.92642168151505,19.261342270994525,100.0,2,4,0,2
A13_sens_plus,34,A13,1,7.937743190661479,49.78148109920138,0.2137351930437546,232.91195235690742,2,Viamala,100.0,16,67.93774319066148,6,4.863813229571974,72.80155642023345,82.80155642023345,7,100.0,90.0,21.37351930437546,28.40796179482592,19.236167373937914,100.0,2,4,0,2
A13_sens_plus,35,A13,1,8.171206225680933,67.64563550286765,0.24103560147844572,280.64582612671336,2,Viamala,100.0,16,68.17120622568093,6,5.097276264591443,73.26848249027238,83.26848249027238,8,100.0,90.0,24.103560147844572,43.54207535502307,21.693204133060114,100.0,2,4,0,2
A13_sens_plus,36,A13,1,8.40466926070039,13.44764054118519,0.20283529559724445,66.29832594760633,0,Heidiland,58.0,6,43.204669260700385,4,0.0,43.204669260700385,53.204669260700385,1,58.0,132.0,11.764447144640178,1.683193396545013,26.77425901883627,100.0,0,1,0,1
A13_sens_plus,37,A13,1,8.638132295719844,30.75305891475437,0.18128821574968174,169.6362821354998,2,Viamala,100.0,16,68.63813229571984,6,4.8638132295719885,73.50194552529183,83.50194552529183,9,100.0,90.0,18.128821574968175,12.624237339786195,16.315939417471355,100.0,2,4,0,2
A13_sens_plus,38,A13,1,8.8715953307393,23.841481780627845,0.18963406217529938,125.72362531889746,2,Viamala,100.0,16,68.8715953307393,6,5.097276264591443,73.96887159533074,83.96887159533074,10,100.0,90.0,18.963406217529936,4.878075563097909,17.067065595776945,100.0,2,2,1,0
A13_sens_plus,39,A13,1,9.105058365758754,53.61609732312834,0.17801851465111437,301.18270241837854,2,Viamala,100.0,16,69.10505836575875,6,5.097276264591443,74.2023346303502,84.2023346303502,11,100.0,90.0,17.801851465111437,35.8142458580169,16.021666318600293,100.0,2,4,0,2
A13_sens_plus,40,A13,1,9.33852140077821,45.85510183848827,0.16829253349989834,272.4725861858629,2,Viamala,100.0,16,69.3385214007782,6,5.097276264591443,74.43579766536965,84.43579766536965,12,100.0,90.0,16.829253349989834,29.025848488498433,15.14632801499085,100.0,2,4,0,2
A13_sens_plus,41,A13,1,9.571984435797665,25.423965791906717,0.21521354115966407,118.1336715845636,2,Viamala,100.0,16,69.57198443579766,6,5.097276264591443,74.6692607003891,84.6692607003891,13,100.0,90.0,21.521354115966407,3.90261167594031,19.369218704369764,100.0,2,2,1,0
A13_sens_plus,42,A13,1,9.805447470817121,47.09281366773257,0.18685424564922137,252.02966892247764,2,Viamala,100.0,16,69.80544747081711,6,5.097276264591443,74.90272373540856,84.90272373540856,14,100.0,90.0,18.685424564922137,28.407389102810434,16.816882108429922,100.0,2,4,0,2
A13_sens_plus,43,A13,1,10.038910505836576,20.55518815644323,0.2373639592430084,86.59776413402021,0,Heidiland,58.0,6,44.83891050583657,4,0.0,44.83891050583657,54.83891050583657,2,58.0,132.0,13.767109636094487,6.788078520348742,31.33204262007711,100.0,0,1,0,1
A13_sens_plus,44,A13,1,10.272373540856032,46.10038327900928,0.24412000789127905,188.8431172734538,2,Viamala,100.0,16,70.27237354085604,7,5.097276264591429,75.36964980544747,85.36964980544747,15,100.0,90.0,24.412000789127905,21.688382489881374,21.970800710215116,100.0,2,4,0,2
