scenario,car_id,highway,sens,entry_time_min,battery_pct_initial,consumption_pct_per_km,remaining_range_km,assigned_station_id,assigned_station_name,station_pk,station_chargers,arrival_time_min,arrival_slot,waiting_time_min,charging_start_min,charging_end_min,assigned_charger_index,distance_to_station_km,distance_station_to_exit_km,battery_used_to_station_pct,battery_pct_at_station,battery_needed_to_exit_after_charge_pct,battery_pct_after_charge,station_rank_assigned,station_rank_max_feasible,assigned_furthest,fallback_steps,forced_over_threshold
A2_sens_plus,86,A2,1,86,67.78874804771603,0.187365772887371,361.7989935038193,19,Coldrerio-Ovest,283.0,7,255.8,25,0.0,255.8,265.8,6,283.0,8.0,53.02451372712599,14.764234320590035,1.498926183098968,100.0,19,19,1,0,0
A2_sens_plus,87,A2,1,87,46.95017842011099,0.15944666680615152,294.45694513759275,19,Coldrerio-Ovest,283.0,7,256.8,25,0.0,256.8,266.8,0,283.0,8.0,45.123406706140884,1.8267717139701034,1.2755733344492122,100.0,19,19,1,0,0
A2_sens_plus,88,A2,1,88,22.901742322688143,0.2246789611349026,101.93096054479882,6,Neuenkirch-West,86.0,3,139.6,13,0.0,139.6,149.6,0,86.0,205.0,19.322390657601623,3.57935166508652,46.05918703265503,100.0,6,6,1,0,0
A2_sens_plus,89,A2,1,89,50.08358200826908,0.17624605159228646,284.16853345531075,19,Coldrerio-Ovest,283.0,7,258.8,25,0.0,258.8,268.8,1,283.0,8.0,49.87763260061707,0.20594940765201386,1.4099684127382917,100.0,19,19,1,0,0
A2_sens_plus,90,A2,1,90,22.184968217053473,0.24368131505337792,91.04090813115441,6,Neuenkirch-West,86.0,3,141.6,14,0.0,141.6,151.6,1,86.0,205.0,20.956593094590502,1.228375122462971,49.954669585942476,100.0,6,6,1,0,0
A2_sens_plus,91,A2,1,91,65.70563000621888,0.17409705750056848,377.4080443950314,19,Coldrerio-Ovest,283.0,7,260.8,26,0.0,260.8,270.8,2,283.0,8.0,49.269467272660876,16.436162733558007,1.3927764600045478,100.0,19,19,1,0,0
A2_sens_plus,92,A2,1,92,45.69250204592245,0.1622757932411486,281.573123959539,18,Riva San Vitale-Nord,278.0,1,258.79999999999995,25,0.0,258.79999999999995,268.79999999999995,0,278.0,13.0,45.11267052103931,0.57983152488314,2.1095853121349317,100.0,18,18,1,0,0
A2_sens_plus,93,A2,1,93,40.4816980877186,0.23311126721249062,173.6582644493878,10,Wassen,158.0,1,187.8,18,9.0,196.8,206.8,0,158.0,133.0,36.83158021957352,3.650117868145081,31.003798539261254,100.0,10,10,1,0,0
A2_sens_plus,94,A2,1,94,34.12096713183012,0.1653284316624494,206.38293600640213,12,Lavorgo,201.0,1,214.6,21,0.0,214.6,224.6,0,201.0,90.0,33.23101476415233,0.8899523676777932,14.879558849620446,100.0,12,12,1,0,0
A2_sens_plus,95,A2,1,95,60.42260744951108,0.1679268308157739,359.81508824994387,19,Coldrerio-Ovest,283.0,7,264.8,26,0.0,264.8,274.8,3,283.0,8.0,47.52329312086401,12.899314328647066,1.3434146465261911,100.0,19,19,1,0,0
A2_sens_plus,96,A2,1,96,38.945008844271236,0.20993827915208435,185.50694519153666,11,San Gottardo-Sud Ambri-Piotta,185.0,6,207.0,20,0.0,207.0,217.0,2,185.0,106.0,38.838581643135605,0.10642720113563087,22.25345759012094,100.0,11,11,1,0,0
A2_sens_plus,97,A2,1,97,17.011993545288078,0.23745620408374646,71.64265768894487,4,Knutwil-Süd,71.0,7,139.6,13,0.0,139.6,149.6,1,71.0,220.0,16.859390489945998,0.1526030553420803,52.24036489842422,100.0,4,4,1,0,0
A2_sens_plus,98,A2,1,98,19.440472169641225,0.16964346657145732,114.59605584900316,6,Neuenkirch-West,86.0,3,149.6,14,0.0,149.6,159.6,2,86.0,205.0,14.58933812514533,4.851134044495895,34.77691064714875,100.0,6,6,1,0,0
A2_sens_plus,99,A2,1,99,86.95181316396116,0.18103236729000946,480.3108663141242,19,Coldrerio-Ovest,283.0,7,268.8,26,0.0,268.8,278.8,4,283.0,8.0,51.23215994307268,35.71965322088848,1.4482589383200757,100.0,19,19,1,0,0
